text,label,intent_name,orig_train_index
Why has my deposit in the ATM not cleared yet?,46,pending_cash_withdrawal,878
How long does it take to get my money,67,transfer_timing,6598
Where is my pin? I don't have it yet,38,get_physical_card,4059
What is this random charge of one pound doing on my account?,34,extra_charge_on_statement,722
"i have tried everything to complete a transfer but can't, what should i do next",27,declined_transfer,5662
Why can't I take cash out of the ATM?,26,declined_cash_withdrawal,4935
How do I get a new expiration date?,9,card_about_to_expire,9643
Is there a limit to the number of disposable cards I can have?,29,disposable_card_limits,4356
Please give me both a visa and a mastercard.,73,visa_or_mastercard,4110
My top up hasn't gone through,47,pending_top_up,2022
What exactly is the exchange fee?,31,exchange_charge,9057
I only have a card from the US is that okay?,54,supported_cards_and_currencies,2966
I'm trying to take money from my account but its not letting me. Help!,26,declined_cash_withdrawal,4988
What currencies does google pay top up accept?,2,apple_pay_or_google_pay,9654
What are acceptable documents to prove my identity?,69,verify_my_identity,9852
I need more physical cards than I have right now!,39,getting_spare_card,7878
In what increments can I top-up my card?,4,automatic_top_up,1156
I need to urgently transfer something from China. How long will it approximately take?,67,transfer_timing,6670
"My top up hasn't gone through yet, why?",47,pending_top_up,1965
Why is there a pending time on my transfer?,48,pending_transfer,6076
I was charged a hidden fee when I paid with card.,15,card_payment_fee_charged,2613
I received a fee I should not have.,15,card_payment_fee_charged,2512
Which currencies do you accept for adding money?,54,supported_cards_and_currencies,2870
What do I do if i accidentally broke my card?,14,card_not_working,1254
May I get an account for my daughter?,1,age_limit,1606
Please help me as my online payment is getting declined since yesterday while i am trying to purchase something online.,27,declined_transfer,5608
Whats the maximum number of disposable cards that I can get?,29,disposable_card_limits,4384
I pulled cash from the ATM earlier. Why is it still pending if I already have the cash?,46,pending_cash_withdrawal,875
My PIN was entered wrong and now I am blocked.  Please unblock.,49,pin_blocked,1690
I have been charged an extra pound!,34,extra_charge_on_statement,635
Will the transfer show up in my account soon?,67,transfer_timing,6595
I can't withdraw any money from my account. Ive tried a couple different ATM machines and both of them wouldn't give me my money. What's going on? Is my account frozen or something?,26,declined_cash_withdrawal,5059
What steps should I take before my card expires?,9,card_about_to_expire,9553
"My wallet was stolen, along with my cards. How do I put a freeze on my cards and order a new one?",41,lost_or_stolen_card,1505
How do I fix a transaction to the wrong account?,8,cancel_transfer,2184
if i found a lost card can i put it back in app,13,card_linking,288
Why does it matter that I prove my identity?,74,why_verify_identity,3799
My cheque deposit didn't seem to work.,6,balance_not_updated_after_cheque_or_cash_deposit,3400
I believe my exchange rate is incorrect,76,wrong_exchange_rate_for_cash_withdrawal,8302
How can I get my card to work?,14,card_not_working,1341
What are the steps I need to take to cancel a transaction?,8,cancel_transfer,2112
How will I know where my funds are coming from?,70,verify_source_of_funds,6499
How long does a transfer from the US take?,67,transfer_timing,6635
When will the check I deposited post to my account?,6,balance_not_updated_after_cheque_or_cash_deposit,3358
I attempted to withdraw some money from an ATM this morning and received the wrong amount. Your app says I have enough money available in the account. Can someone tell me what's wrong?,75,wrong_amount_of_cash_received,2400
How come my card doesn't work anymore?,14,card_not_working,1255
I want a reason as to why my beneficiary is not allowed?,7,beneficiary_not_allowed,7045
Why is my last cheque deposit taking so long?,6,balance_not_updated_after_cheque_or_cash_deposit,3301
"I have my card, when whill my PIN be available?",38,get_physical_card,3999
The ATM shows a withdraw of the amount of money I requested but I didn't revieve that amount in cash.,75,wrong_amount_of_cash_received,2442
Can I use my social security card as a form of identity?,69,verify_my_identity,9825
My app says I withdraw funds from my account through an ATM.,20,cash_withdrawal_not_recognised,8941
Can i make transactions before identity verification?,74,why_verify_identity,3890
Do you let me choose between Visa and Mastercard?,73,visa_or_mastercard,4150
I can still see money in my account after making a payment,5,balance_not_updated_after_bank_transfer,8708
Why is top-up verified?,71,verify_top_up,7790
Why was I charged more than I should have been?,34,extra_charge_on_statement,660
"I want to reactivate my card, I thought I had lost it but I found it.",13,card_linking,210
My funds must be verified,70,verify_source_of_funds,6543
I did a transfer and was charged a fee that should not have been charged!,64,transfer_fee_charged,7317
I think the exchange rate is wrong for my ATM withdrawal,76,wrong_exchange_rate_for_cash_withdrawal,8370
How do I get my card on the app?,13,card_linking,222
One of my transactions needs to be canceled.,8,cancel_transfer,2106
What is the maximum number of transactions I can do with a disposable card?,29,disposable_card_limits,4422
Is ordering a new card from China available?,9,card_about_to_expire,9560
I have an outgoing transaction,48,pending_transfer,6034
I transferred money but the recipient does not see the funds in their account?,66,transfer_not_received_by_recipient,2707
How do I find the refund on my statement?,51,Refund_not_showing_up,5802
I don't understand why you want so much of my personal info.,74,why_verify_identity,3839
I would like to know what exchange rates you use?,32,exchange_rate,299
Where do I go to change my account details?,30,edit_personal_details,3747
"It's been two weeks and I haven't gotten my card, what do I do?",11,card_arrival,134
I think I was double charged,63,transaction_charged_twice,6390
How can I receive a virtual card?,40,getting_virtual_card,3034
I put the wrong pin too many times and now it is blocked. Can you help me unblock it?,49,pin_blocked,1724
"Hi,  I have transferred money but beneficiary's account is credited with less amount. Now i have transfer the difference of the amount. I think there is some issue, could you please look into this.",64,transfer_fee_charged,7285
I'm having a hard time proving my identity.,68,unable_to_verify_identity,3935
Can I get a full list of instructions for identity checks?,69,verify_my_identity,9819
The app won't let me transfer money to a beneficiary,7,beneficiary_not_allowed,7116
I swear that there are 2 payments on the app that I didn't make.  Could my card me stolen?  Please advise what I should do.,16,card_payment_not_recognised,3578
My card was stolen last night.,41,lost_or_stolen_card,1555
An overseas cash transfer did not work correctly,76,wrong_exchange_rate_for_cash_withdrawal,8272
How long does my top up pending last?,47,pending_top_up,2052
How can I receive money from someone?,50,receiving_money,7378
What is the process to activate a card,0,activate_my_card,9223
MY transfer has still not appeared.,5,balance_not_updated_after_bank_transfer,8715
"Would you be able to offer me a discount, since I need to exchange currencies frequently?",31,exchange_charge,9046
What does it mean when a cash withdrawal is pending?,46,pending_cash_withdrawal,811
The app reverted after I topped-up,61,top_up_reverted,3250
Is there extra fees for making a withdraw in a different country at a cash machine.,76,wrong_exchange_rate_for_cash_withdrawal,8244
Why didn't my transfer to a beneficiary happen?,7,beneficiary_not_allowed,7075
What do I do if I can't get my card out of the ATM?,18,card_swallowed,6249
